id,punto_id,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4,fuente_archivo
6948,6948,,84.264000,88.461000,92.658000,96.854000,101.051000,105.248000,109.444000,113.641000,117.837000,lhfa-girls-zscore-expanded-tables(1).xlsx
6949,6949,,84.281000,88.479000,92.676000,96.874000,101.071000,105.268000,109.466000,113.663000,117.861000,lhfa-girls-zscore-expanded-tables(1).xlsx
6950,6950,,84.294000,88.493000,92.692000,96.892000,101.091000,105.290000,109.490000,113.689000,117.888000,lhfa-girls-zscore-expanded-tables(1).xlsx
6951,6951,,84.311000,88.511000,92.711000,96.911000,101.111000,105.311000,109.512000,113.712000,117.912000,lhfa-girls-zscore-expanded-tables(1).xlsx
6952,6952,,84.323000,88.525000,92.727000,96.929000,101.131000,105.333000,109.535000,113.737000,117.939000,lhfa-girls-zscore-expanded-tables(1).xlsx
6953,6953,,84.340000,88.543000,92.746000,96.949000,101.151000,105.354000,109.557000,113.760000,117.963000,lhfa-girls-zscore-expanded-tables(1).xlsx
6954,6954,,84.353000,88.557000,92.762000,96.967000,101.171000,105.376000,109.581000,113.785000,117.990000,lhfa-girls-zscore-expanded-tables(1).xlsx
6955,6955,,84.369000,88.575000,92.780000,96.986000,101.192000,105.397000,109.603000,113.808000,118.014000,lhfa-girls-zscore-expanded-tables(1).xlsx
6956,6956,,84.382000,88.589000,92.797000,97.004000,101.212000,105.419000,109.626000,113.834000,118.041000,lhfa-girls-zscore-expanded-tables(1).xlsx
6957,6957,,84.399000,88.607000,92.815000,97.023000,101.232000,105.440000,109.648000,113.856000,118.064000,lhfa-girls-zscore-expanded-tables(1).xlsx
6958,6958,,84.411000,88.621000,92.832000,97.042000,101.252000,105.462000,109.672000,113.882000,118.092000,lhfa-girls-zscore-expanded-tables(1).xlsx
6959,6959,,84.428000,88.639000,92.850000,97.061000,101.272000,105.482000,109.693000,113.904000,118.115000,lhfa-girls-zscore-expanded-tables(1).xlsx
6960,6960,,84.445000,88.657000,92.868000,97.080000,101.292000,105.503000,109.715000,113.927000,118.139000,lhfa-girls-zscore-expanded-tables(1).xlsx
6961,6961,,84.457000,88.671000,92.885000,97.098000,101.312000,105.525000,109.739000,113.952000,118.166000,lhfa-girls-zscore-expanded-tables(1).xlsx
6962,6962,,84.474000,88.689000,92.903000,97.117000,101.332000,105.546000,109.760000,113.975000,118.189000,lhfa-girls-zscore-expanded-tables(1).xlsx
6963,6963,,84.487000,88.703000,92.919000,97.135000,101.352000,105.568000,109.784000,114.000000,118.217000,lhfa-girls-zscore-expanded-tables(1).xlsx
6964,6964,,84.503000,88.720000,92.937000,97.155000,101.372000,105.589000,109.806000,114.023000,118.240000,lhfa-girls-zscore-expanded-tables(1).xlsx
6965,6965,,84.516000,88.735000,92.954000,97.173000,101.392000,105.611000,109.829000,114.048000,118.267000,lhfa-girls-zscore-expanded-tables(1).xlsx
6966,6966,,84.533000,88.752000,92.972000,97.192000,101.412000,105.631000,109.851000,114.071000,118.291000,lhfa-girls-zscore-expanded-tables(1).xlsx
6967,6967,,84.545000,88.767000,92.988000,97.210000,101.432000,105.653000,109.875000,114.096000,118.318000,lhfa-girls-zscore-expanded-tables(1).xlsx
6968,6968,,84.562000,88.784000,93.007000,97.229000,101.452000,105.674000,109.896000,114.119000,118.341000,lhfa-girls-zscore-expanded-tables(1).xlsx
6969,6969,,84.574000,88.799000,93.023000,97.247000,101.471000,105.696000,109.920000,114.144000,118.368000,lhfa-girls-zscore-expanded-tables(1).xlsx
6970,6970,,84.591000,88.816000,93.041000,97.266000,101.491000,105.716000,109.942000,114.167000,118.392000,lhfa-girls-zscore-expanded-tables(1).xlsx
6971,6971,,84.604000,88.831000,93.057000,97.284000,101.511000,105.738000,109.965000,114.192000,118.419000,lhfa-girls-zscore-expanded-tables(1).xlsx
6972,6972,,84.620000,88.848000,93.076000,97.303000,101.531000,105.759000,109.987000,114.214000,118.442000,lhfa-girls-zscore-expanded-tables(1).xlsx
6973,6973,,84.633000,88.862000,93.092000,97.321000,101.551000,105.781000,110.010000,114.240000,118.470000,lhfa-girls-zscore-expanded-tables(1).xlsx
6974,6974,,84.649000,88.880000,93.110000,97.341000,101.571000,105.801000,110.032000,114.262000,118.493000,lhfa-girls-zscore-expanded-tables(1).xlsx
6975,6975,,84.662000,88.894000,93.126000,97.359000,101.591000,105.823000,110.055000,114.288000,118.520000,lhfa-girls-zscore-expanded-tables(1).xlsx
6976,6976,,84.678000,88.911000,93.145000,97.378000,101.611000,105.844000,110.077000,114.310000,118.543000,lhfa-girls-zscore-expanded-tables(1).xlsx
6977,6977,,84.691000,88.926000,93.161000,97.396000,101.631000,105.866000,110.100000,114.335000,118.570000,lhfa-girls-zscore-expanded-tables(1).xlsx
6978,6978,,84.707000,88.943000,93.179000,97.415000,101.650000,105.886000,110.122000,114.358000,118.594000,lhfa-girls-zscore-expanded-tables(1).xlsx
6979,6979,,84.724000,88.961000,93.197000,97.434000,101.670000,105.907000,110.144000,114.380000,118.617000,lhfa-girls-zscore-expanded-tables(1).xlsx
6980,6980,,84.736000,88.975000,93.213000,97.452000,101.690000,105.929000,110.167000,114.406000,118.644000,lhfa-girls-zscore-expanded-tables(1).xlsx
6981,6981,,84.753000,88.992000,93.232000,97.471000,101.710000,105.949000,110.189000,114.428000,118.667000,lhfa-girls-zscore-expanded-tables(1).xlsx
6982,6982,,84.765000,89.007000,93.248000,97.489000,101.730000,105.971000,110.212000,114.453000,118.694000,lhfa-girls-zscore-expanded-tables(1).xlsx
6983,6983,,84.782000,89.024000,93.266000,97.508000,101.750000,105.992000,110.234000,114.476000,118.717000,lhfa-girls-zscore-expanded-tables(1).xlsx
6984,6984,,84.794000,89.038000,93.282000,97.526000,101.770000,106.013000,110.257000,114.501000,118.745000,lhfa-girls-zscore-expanded-tables(1).xlsx
6985,6985,,84.811000,89.055000,93.300000,97.545000,101.789000,106.034000,110.279000,114.523000,118.768000,lhfa-girls-zscore-expanded-tables(1).xlsx
6986,6986,,84.823000,89.070000,93.316000,97.563000,101.809000,106.056000,110.302000,114.548000,118.795000,lhfa-girls-zscore-expanded-tables(1).xlsx
6987,6987,,84.840000,89.087000,93.334000,97.582000,101.829000,106.076000,110.323000,114.571000,118.818000,lhfa-girls-zscore-expanded-tables(1).xlsx
6988,6988,,84.852000,89.101000,93.350000,97.600000,101.849000,106.098000,110.347000,114.596000,118.845000,lhfa-girls-zscore-expanded-tables(1).xlsx
6989,6989,,84.869000,89.119000,93.369000,97.619000,101.868000,106.118000,110.368000,114.618000,118.868000,lhfa-girls-zscore-expanded-tables(1).xlsx
6990,6990,,84.881000,89.133000,93.385000,97.637000,101.888000,106.140000,110.392000,114.644000,118.895000,lhfa-girls-zscore-expanded-tables(1).xlsx
6991,6991,,84.898000,89.150000,93.403000,97.655000,101.908000,106.161000,110.413000,114.666000,118.918000,lhfa-girls-zscore-expanded-tables(1).xlsx
6992,6992,,84.910000,89.164000,93.419000,97.673000,101.928000,106.182000,110.437000,114.691000,118.946000,lhfa-girls-zscore-expanded-tables(1).xlsx
6993,6993,,84.926000,89.182000,93.437000,97.692000,101.948000,106.203000,110.458000,114.713000,118.969000,lhfa-girls-zscore-expanded-tables(1).xlsx
6994,6994,,84.939000,89.196000,93.453000,97.710000,101.967000,106.224000,110.482000,114.739000,118.996000,lhfa-girls-zscore-expanded-tables(1).xlsx
6995,6995,,84.955000,89.213000,93.471000,97.729000,101.987000,106.245000,110.503000,114.761000,119.019000,lhfa-girls-zscore-expanded-tables(1).xlsx
6996,6996,,84.972000,89.230000,93.489000,97.748000,102.007000,106.265000,110.524000,114.783000,119.042000,lhfa-girls-zscore-expanded-tables(1).xlsx
6997,6997,,84.984000,89.245000,93.505000,97.766000,102.026000,106.287000,110.548000,114.808000,119.069000,lhfa-girls-zscore-expanded-tables(1).xlsx
6998,6998,,85.000000,89.262000,93.523000,97.785000,102.046000,106.308000,110.569000,114.830000,119.092000,lhfa-girls-zscore-expanded-tables(1).xlsx
6999,6999,,85.013000,89.276000,93.539000,97.803000,102.066000,106.329000,110.592000,114.856000,119.119000,lhfa-girls-zscore-expanded-tables(1).xlsx
7000,7000,,85.029000,89.293000,93.557000,97.821000,102.086000,106.350000,110.614000,114.878000,119.142000,lhfa-girls-zscore-expanded-tables(1).xlsx
7001,7001,,85.041000,89.307000,93.573000,97.839000,102.105000,106.371000,110.637000,114.903000,119.169000,lhfa-girls-zscore-expanded-tables(1).xlsx
7002,7002,,85.058000,89.325000,93.591000,97.858000,102.125000,106.392000,110.658000,114.925000,119.192000,lhfa-girls-zscore-expanded-tables(1).xlsx
7003,7003,,85.070000,89.339000,93.607000,97.876000,102.145000,106.413000,110.682000,114.950000,119.219000,lhfa-girls-zscore-expanded-tables(1).xlsx
7004,7004,,85.086000,89.356000,93.625000,97.895000,102.164000,106.434000,110.703000,114.973000,119.242000,lhfa-girls-zscore-expanded-tables(1).xlsx
7005,7005,,85.099000,89.370000,93.641000,97.913000,102.184000,106.455000,110.726000,114.998000,119.269000,lhfa-girls-zscore-expanded-tables(1).xlsx
7006,7006,,85.115000,89.387000,93.659000,97.931000,102.204000,106.476000,110.748000,115.020000,119.292000,lhfa-girls-zscore-expanded-tables(1).xlsx
7007,7007,,85.127000,89.401000,93.675000,97.949000,102.223000,106.497000,110.771000,115.045000,119.319000,lhfa-girls-zscore-expanded-tables(1).xlsx
7008,7008,,85.144000,89.418000,93.693000,97.968000,102.243000,106.518000,110.792000,115.067000,119.342000,lhfa-girls-zscore-expanded-tables(1).xlsx
7009,7009,,85.160000,89.436000,93.711000,97.987000,102.262000,106.538000,110.814000,115.089000,119.365000,lhfa-girls-zscore-expanded-tables(1).xlsx
7010,7010,,85.172000,89.450000,93.727000,98.005000,102.282000,106.559000,110.837000,115.114000,119.392000,lhfa-girls-zscore-expanded-tables(1).xlsx
7011,7011,,85.189000,89.467000,93.745000,98.023000,102.302000,106.580000,110.858000,115.136000,119.415000,lhfa-girls-zscore-expanded-tables(1).xlsx
7012,7012,,85.201000,89.481000,93.761000,98.041000,102.321000,106.601000,110.881000,115.161000,119.442000,lhfa-girls-zscore-expanded-tables(1).xlsx
7013,7013,,85.217000,89.498000,93.779000,98.060000,102.341000,106.622000,110.903000,115.184000,119.464000,lhfa-girls-zscore-expanded-tables(1).xlsx
7014,7014,,85.229000,89.512000,93.795000,98.078000,102.360000,106.643000,110.926000,115.209000,119.491000,lhfa-girls-zscore-expanded-tables(1).xlsx
7015,7015,,85.246000,89.529000,93.813000,98.096000,102.380000,106.664000,110.947000,115.231000,119.514000,lhfa-girls-zscore-expanded-tables(1).xlsx
7016,7016,,85.258000,89.543000,93.829000,98.114000,102.400000,106.685000,110.970000,115.256000,119.541000,lhfa-girls-zscore-expanded-tables(1).xlsx
7017,7017,,85.274000,89.560000,93.847000,98.133000,102.419000,106.705000,110.992000,115.278000,119.564000,lhfa-girls-zscore-expanded-tables(1).xlsx
7018,7018,,85.286000,89.574000,93.863000,98.151000,102.439000,106.727000,111.015000,115.303000,119.591000,lhfa-girls-zscore-expanded-tables(1).xlsx
7019,7019,,85.303000,89.591000,93.880000,98.169000,102.458000,106.747000,111.036000,115.325000,119.614000,lhfa-girls-zscore-expanded-tables(1).xlsx
7020,7020,,85.315000,89.606000,93.896000,98.187000,102.478000,106.769000,111.059000,115.350000,119.641000,lhfa-girls-zscore-expanded-tables(1).xlsx
7021,7021,,85.331000,89.623000,93.914000,98.206000,102.497000,106.789000,111.080000,115.372000,119.664000,lhfa-girls-zscore-expanded-tables(1).xlsx
7022,7022,,85.347000,89.640000,93.932000,98.224000,102.517000,106.809000,111.102000,115.394000,119.686000,lhfa-girls-zscore-expanded-tables(1).xlsx
7023,7023,,85.360000,89.654000,93.948000,98.242000,102.536000,106.831000,111.125000,115.419000,119.713000,lhfa-girls-zscore-expanded-tables(1).xlsx
7024,7024,,85.376000,89.671000,93.966000,98.261000,102.556000,106.851000,111.146000,115.441000,119.736000,lhfa-girls-zscore-expanded-tables(1).xlsx
7025,7025,,85.388000,89.685000,93.982000,98.279000,102.575000,106.872000,111.169000,115.466000,119.763000,lhfa-girls-zscore-expanded-tables(1).xlsx
7026,7026,,85.404000,89.702000,93.999000,98.297000,102.595000,106.893000,111.190000,115.488000,119.786000,lhfa-girls-zscore-expanded-tables(1).xlsx
7027,7027,,85.416000,89.716000,94.015000,98.315000,102.614000,106.914000,111.213000,115.513000,119.813000,lhfa-girls-zscore-expanded-tables(1).xlsx
7028,7028,,85.432000,89.733000,94.033000,98.333000,102.634000,106.934000,111.235000,115.535000,119.835000,lhfa-girls-zscore-expanded-tables(1).xlsx
7029,7029,,85.445000,89.747000,94.049000,98.351000,102.653000,106.955000,111.258000,115.560000,119.862000,lhfa-girls-zscore-expanded-tables(1).xlsx
7030,7030,,85.461000,89.764000,94.067000,98.370000,102.673000,106.976000,111.279000,115.582000,119.885000,lhfa-girls-zscore-expanded-tables(1).xlsx
7031,7031,,85.473000,89.778000,94.083000,98.387000,102.692000,106.997000,111.302000,115.607000,119.912000,lhfa-girls-zscore-expanded-tables(1).xlsx
7032,7032,,85.489000,89.795000,94.100000,98.406000,102.712000,107.017000,111.323000,115.629000,119.934000,lhfa-girls-zscore-expanded-tables(1).xlsx
7033,7033,,85.501000,89.809000,94.116000,98.424000,102.731000,107.039000,111.346000,115.654000,119.961000,lhfa-girls-zscore-expanded-tables(1).xlsx
7034,7034,,85.517000,89.826000,94.134000,98.442000,102.751000,107.059000,111.367000,115.676000,119.984000,lhfa-girls-zscore-expanded-tables(1).xlsx
7035,7035,,85.533000,89.843000,94.152000,98.461000,102.770000,107.079000,111.388000,115.697000,120.007000,lhfa-girls-zscore-expanded-tables(1).xlsx
7036,7036,,85.546000,89.857000,94.168000,98.479000,102.790000,107.100000,111.411000,115.722000,120.033000,lhfa-girls-zscore-expanded-tables(1).xlsx
7037,7037,,85.562000,89.873000,94.185000,98.497000,102.809000,107.121000,111.433000,115.744000,120.056000,lhfa-girls-zscore-expanded-tables(1).xlsx
7038,7038,,85.574000,89.887000,94.201000,98.515000,102.828000,107.142000,111.456000,115.769000,120.083000,lhfa-girls-zscore-expanded-tables(1).xlsx
7039,7039,,85.590000,89.904000,94.219000,98.533000,102.848000,107.162000,111.477000,115.791000,120.106000,lhfa-girls-zscore-expanded-tables(1).xlsx
7040,7040,,85.602000,89.918000,94.234000,98.551000,102.867000,107.183000,111.500000,115.816000,120.132000,lhfa-girls-zscore-expanded-tables(1).xlsx
7041,7041,,85.618000,89.935000,94.252000,98.569000,102.886000,107.204000,111.521000,115.838000,120.155000,lhfa-girls-zscore-expanded-tables(1).xlsx
7042,7042,,85.630000,89.949000,94.268000,98.587000,102.906000,107.225000,111.544000,115.863000,120.182000,lhfa-girls-zscore-expanded-tables(1).xlsx
7043,7043,,85.646000,89.966000,94.286000,98.605000,102.925000,107.245000,111.565000,115.885000,120.204000,lhfa-girls-zscore-expanded-tables(1).xlsx
7044,7044,,85.658000,89.980000,94.301000,98.623000,102.945000,107.266000,111.588000,115.909000,120.231000,lhfa-girls-zscore-expanded-tables(1).xlsx
7045,7045,,85.674000,89.997000,94.319000,98.642000,102.964000,107.286000,111.609000,115.931000,120.254000,lhfa-girls-zscore-expanded-tables(1).xlsx
7046,7046,,85.690000,90.014000,94.337000,98.660000,102.983000,107.307000,111.630000,115.953000,120.276000,lhfa-girls-zscore-expanded-tables(1).xlsx
7047,7047,,85.702000,90.027000,94.353000,98.678000,103.003000,107.328000,111.653000,115.978000,120.303000,lhfa-girls-zscore-expanded-tables(1).xlsx
7048,7048,,85.718000,90.044000,94.370000,98.696000,103.022000,107.348000,111.674000,116.000000,120.326000,lhfa-girls-zscore-expanded-tables(1).xlsx
7049,7049,,85.730000,90.058000,94.386000,98.714000,103.041000,107.369000,111.697000,116.025000,120.352000,lhfa-girls-zscore-expanded-tables(1).xlsx
7050,7050,,85.747000,90.075000,94.404000,98.732000,103.061000,107.389000,111.718000,116.046000,120.375000,lhfa-girls-zscore-expanded-tables(1).xlsx
7051,7051,,85.758000,90.089000,94.419000,98.750000,103.080000,107.410000,111.741000,116.071000,120.402000,lhfa-girls-zscore-expanded-tables(1).xlsx
7052,7052,,85.774000,90.106000,94.437000,98.768000,103.099000,107.431000,111.762000,116.093000,120.424000,lhfa-girls-zscore-expanded-tables(1).xlsx
7053,7053,,85.786000,90.119000,94.453000,98.786000,103.119000,107.452000,111.785000,116.118000,120.451000,lhfa-girls-zscore-expanded-tables(1).xlsx
7054,7054,,85.802000,90.136000,94.470000,98.804000,103.138000,107.472000,111.806000,116.139000,120.473000,lhfa-girls-zscore-expanded-tables(1).xlsx
7055,7055,,85.814000,90.150000,94.486000,98.822000,103.157000,107.493000,111.829000,116.164000,120.500000,lhfa-girls-zscore-expanded-tables(1).xlsx
7056,7056,,85.830000,90.167000,94.503000,98.840000,103.176000,107.513000,111.850000,116.186000,120.523000,lhfa-girls-zscore-expanded-tables(1).xlsx
7057,7057,,85.847000,90.184000,94.521000,98.858000,103.196000,107.533000,111.870000,116.208000,120.545000,lhfa-girls-zscore-expanded-tables(1).xlsx
7058,7058,,85.858000,90.198000,94.537000,98.876000,103.215000,107.554000,111.893000,116.233000,120.572000,lhfa-girls-zscore-expanded-tables(1).xlsx
7059,7059,,85.874000,90.214000,94.554000,98.894000,103.234000,107.574000,111.914000,116.254000,120.594000,lhfa-girls-zscore-expanded-tables(1).xlsx
7060,7060,,85.886000,90.228000,94.570000,98.912000,103.254000,107.595000,111.937000,116.279000,120.621000,lhfa-girls-zscore-expanded-tables(1).xlsx
7061,7061,,85.902000,90.245000,94.588000,98.930000,103.273000,107.615000,111.958000,116.301000,120.643000,lhfa-girls-zscore-expanded-tables(1).xlsx
7062,7062,,85.914000,90.259000,94.603000,98.948000,103.292000,107.637000,111.981000,116.325000,120.670000,lhfa-girls-zscore-expanded-tables(1).xlsx
7063,7063,,85.930000,90.275000,94.621000,98.966000,103.311000,107.657000,112.002000,116.347000,120.692000,lhfa-girls-zscore-expanded-tables(1).xlsx
7064,7064,,85.942000,90.289000,94.636000,98.983000,103.331000,107.678000,112.025000,116.372000,120.719000,lhfa-girls-zscore-expanded-tables(1).xlsx
7065,7065,,85.958000,90.306000,94.654000,99.002000,103.350000,107.698000,112.046000,116.394000,120.742000,lhfa-girls-zscore-expanded-tables(1).xlsx
7066,7066,,85.970000,90.320000,94.669000,99.019000,103.369000,107.719000,112.069000,116.418000,120.768000,lhfa-girls-zscore-expanded-tables(1).xlsx
7067,7067,,85.986000,90.336000,94.687000,99.038000,103.388000,107.739000,112.089000,116.440000,120.791000,lhfa-girls-zscore-expanded-tables(1).xlsx
7068,7068,,86.002000,90.353000,94.705000,99.056000,103.407000,107.759000,112.110000,116.462000,120.813000,lhfa-girls-zscore-expanded-tables(1).xlsx
7069,7069,,86.014000,90.367000,94.720000,99.073000,103.427000,107.780000,112.133000,116.486000,120.840000,lhfa-girls-zscore-expanded-tables(1).xlsx
7070,7070,,86.030000,90.384000,94.738000,99.092000,103.446000,107.800000,112.154000,116.508000,120.862000,lhfa-girls-zscore-expanded-tables(1).xlsx
7071,7071,,86.041000,90.397000,94.753000,99.109000,103.465000,107.821000,112.177000,116.533000,120.889000,lhfa-girls-zscore-expanded-tables(1).xlsx
7072,7072,,86.057000,90.414000,94.771000,99.128000,103.484000,107.841000,112.198000,116.554000,120.911000,lhfa-girls-zscore-expanded-tables(1).xlsx
7073,7073,,86.069000,90.428000,94.786000,99.145000,103.503000,107.862000,112.220000,116.579000,120.938000,lhfa-girls-zscore-expanded-tables(1).xlsx
7074,7074,,86.085000,90.445000,94.804000,99.163000,103.522000,107.882000,112.241000,116.600000,120.960000,lhfa-girls-zscore-expanded-tables(1).xlsx
