id,punto_id,fuente_archivo,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999
3095,3095,bfa-girls-percentiles-expanded-tables.xlsx,11.923000,12.646000,13.099000,13.350000,13.751000,14.032000,14.464000,15.328000,16.275000,16.821000,17.208000,17.807000,18.214000,19.023000,20.548000
3096,3096,bfa-girls-percentiles-expanded-tables.xlsx,11.922000,12.645000,13.099000,13.349000,13.750000,14.032000,14.464000,15.327000,16.274000,16.821000,17.208000,17.807000,18.214000,19.023000,20.549000
3097,3097,bfa-girls-percentiles-expanded-tables.xlsx,11.921000,12.644000,13.098000,13.349000,13.750000,14.031000,14.463000,15.327000,16.274000,16.821000,17.208000,17.807000,18.214000,19.024000,20.550000
3098,3098,bfa-girls-percentiles-expanded-tables.xlsx,11.920000,12.643000,13.097000,13.348000,13.749000,14.030000,14.463000,15.327000,16.274000,16.821000,17.208000,17.807000,18.215000,19.024000,20.551000
3099,3099,bfa-girls-percentiles-expanded-tables.xlsx,11.919000,12.642000,13.096000,13.347000,13.748000,14.030000,14.462000,15.326000,16.274000,16.821000,17.208000,17.808000,18.215000,19.025000,20.552000
3100,3100,bfa-girls-percentiles-expanded-tables.xlsx,11.919000,12.642000,13.096000,13.346000,13.748000,14.029000,14.462000,15.326000,16.273000,16.820000,17.207000,17.807000,18.215000,19.025000,20.552000
3101,3101,bfa-girls-percentiles-expanded-tables.xlsx,11.918000,12.641000,13.095000,13.346000,13.747000,14.028000,14.461000,15.325000,16.273000,16.820000,17.207000,17.807000,18.215000,19.025000,20.553000
3102,3102,bfa-girls-percentiles-expanded-tables.xlsx,11.917000,12.640000,13.094000,13.345000,13.746000,14.028000,14.461000,15.325000,16.273000,16.820000,17.207000,17.808000,18.215000,19.026000,20.554000
3103,3103,bfa-girls-percentiles-expanded-tables.xlsx,11.916000,12.639000,13.093000,13.344000,13.746000,14.027000,14.460000,15.324000,16.273000,16.820000,17.207000,17.808000,18.215000,19.026000,20.555000
3104,3104,bfa-girls-percentiles-expanded-tables.xlsx,11.915000,12.638000,13.093000,13.344000,13.745000,14.027000,14.459000,15.324000,16.272000,16.820000,17.207000,17.808000,18.215000,19.026000,20.555000
3105,3105,bfa-girls-percentiles-expanded-tables.xlsx,11.914000,12.638000,13.092000,13.343000,13.744000,14.026000,14.459000,15.324000,16.272000,16.820000,17.207000,17.808000,18.216000,19.027000,20.556000
3106,3106,bfa-girls-percentiles-expanded-tables.xlsx,11.913000,12.637000,13.091000,13.342000,13.744000,14.026000,14.458000,15.323000,16.272000,16.820000,17.207000,17.808000,18.216000,19.027000,20.557000
3107,3107,bfa-girls-percentiles-expanded-tables.xlsx,11.912000,12.636000,13.090000,13.341000,13.743000,14.025000,14.458000,15.323000,16.272000,16.820000,17.207000,17.808000,18.216000,19.028000,20.558000
3108,3108,bfa-girls-percentiles-expanded-tables.xlsx,11.911000,12.635000,13.090000,13.341000,13.742000,14.024000,14.457000,15.323000,16.272000,16.820000,17.207000,17.808000,18.217000,19.029000,20.559000
3109,3109,bfa-girls-percentiles-expanded-tables.xlsx,11.911000,12.634000,13.089000,13.340000,13.742000,14.024000,14.457000,15.322000,16.272000,16.820000,17.207000,17.809000,18.217000,19.029000,20.560000
3110,3110,bfa-girls-percentiles-expanded-tables.xlsx,11.910000,12.634000,13.088000,13.339000,13.741000,14.023000,14.456000,15.322000,16.271000,16.819000,17.207000,17.808000,18.217000,19.029000,20.560000
3111,3111,bfa-girls-percentiles-expanded-tables.xlsx,11.909000,12.633000,13.087000,13.339000,13.740000,14.022000,14.456000,15.321000,16.271000,16.819000,17.207000,17.809000,18.217000,19.030000,20.561000
3112,3112,bfa-girls-percentiles-expanded-tables.xlsx,11.908000,12.632000,13.087000,13.338000,13.740000,14.022000,14.455000,15.321000,16.271000,16.819000,17.207000,17.809000,18.217000,19.030000,20.562000
3113,3113,bfa-girls-percentiles-expanded-tables.xlsx,11.907000,12.631000,13.086000,13.337000,13.739000,14.021000,14.455000,15.321000,16.271000,16.819000,17.207000,17.809000,18.218000,19.031000,20.563000
3114,3114,bfa-girls-percentiles-expanded-tables.xlsx,11.906000,12.630000,13.085000,13.336000,13.738000,14.021000,14.454000,15.320000,16.270000,16.819000,17.207000,17.809000,18.218000,19.031000,20.564000
3115,3115,bfa-girls-percentiles-expanded-tables.xlsx,11.905000,12.630000,13.084000,13.336000,13.738000,14.020000,14.454000,15.320000,16.270000,16.819000,17.207000,17.809000,18.218000,19.031000,20.564000
3116,3116,bfa-girls-percentiles-expanded-tables.xlsx,11.905000,12.629000,13.084000,13.335000,13.737000,14.019000,14.453000,15.319000,16.270000,16.819000,17.207000,17.809000,18.218000,19.032000,20.565000
3117,3117,bfa-girls-percentiles-expanded-tables.xlsx,11.904000,12.628000,13.083000,13.334000,13.736000,14.019000,14.452000,15.319000,16.270000,16.819000,17.207000,17.809000,18.218000,19.032000,20.566000
3118,3118,bfa-girls-percentiles-expanded-tables.xlsx,11.903000,12.627000,13.082000,13.334000,13.736000,14.018000,14.452000,15.319000,16.270000,16.819000,17.207000,17.810000,18.219000,19.033000,20.567000
3119,3119,bfa-girls-percentiles-expanded-tables.xlsx,11.902000,12.626000,13.081000,13.333000,13.735000,14.018000,14.451000,15.318000,16.269000,16.819000,17.207000,17.810000,18.219000,19.033000,20.568000
3120,3120,bfa-girls-percentiles-expanded-tables.xlsx,11.901000,12.625000,13.081000,13.332000,13.735000,14.017000,14.451000,15.318000,16.269000,16.819000,17.207000,17.810000,18.219000,19.034000,20.569000
3121,3121,bfa-girls-percentiles-expanded-tables.xlsx,11.900000,12.625000,13.080000,13.331000,13.734000,14.016000,14.450000,15.317000,16.269000,16.819000,17.207000,17.810000,18.220000,19.034000,20.570000
3122,3122,bfa-girls-percentiles-expanded-tables.xlsx,11.899000,12.624000,13.079000,13.331000,13.733000,14.016000,14.450000,15.317000,16.269000,16.818000,17.207000,17.810000,18.220000,19.034000,20.571000
3123,3123,bfa-girls-percentiles-expanded-tables.xlsx,11.898000,12.623000,13.078000,13.330000,13.733000,14.015000,14.449000,15.317000,16.269000,16.818000,17.207000,17.810000,18.220000,19.035000,20.572000
3124,3124,bfa-girls-percentiles-expanded-tables.xlsx,11.897000,12.622000,13.078000,13.329000,13.732000,14.014000,14.449000,15.316000,16.268000,16.818000,17.207000,17.810000,18.220000,19.035000,20.573000
3125,3125,bfa-girls-percentiles-expanded-tables.xlsx,11.896000,12.621000,13.077000,13.329000,13.731000,14.014000,14.448000,15.316000,16.268000,16.818000,17.207000,17.811000,18.220000,19.036000,20.574000
3126,3126,bfa-girls-percentiles-expanded-tables.xlsx,11.896000,12.621000,13.076000,13.328000,13.731000,14.013000,14.448000,15.316000,16.268000,16.818000,17.207000,17.811000,18.221000,19.036000,20.575000
3127,3127,bfa-girls-percentiles-expanded-tables.xlsx,11.895000,12.620000,13.075000,13.327000,13.730000,14.013000,14.447000,15.315000,16.268000,16.818000,17.207000,17.811000,18.221000,19.037000,20.576000
3128,3128,bfa-girls-percentiles-expanded-tables.xlsx,11.894000,12.619000,13.075000,13.326000,13.729000,14.012000,14.446000,15.315000,16.268000,16.818000,17.207000,17.811000,18.221000,19.037000,20.577000
3129,3129,bfa-girls-percentiles-expanded-tables.xlsx,11.893000,12.618000,13.074000,13.326000,13.729000,14.011000,14.446000,15.314000,16.267000,16.818000,17.207000,17.811000,18.221000,19.037000,20.577000
3130,3130,bfa-girls-percentiles-expanded-tables.xlsx,11.892000,12.618000,13.073000,13.325000,13.728000,14.011000,14.446000,15.314000,16.267000,16.818000,17.207000,17.811000,18.222000,19.038000,20.578000
3131,3131,bfa-girls-percentiles-expanded-tables.xlsx,11.891000,12.617000,13.072000,13.324000,13.727000,14.010000,14.445000,15.314000,16.267000,16.818000,17.207000,17.812000,18.222000,19.038000,20.579000
3132,3132,bfa-girls-percentiles-expanded-tables.xlsx,11.890000,12.616000,13.072000,13.324000,13.727000,14.010000,14.444000,15.313000,16.267000,16.818000,17.207000,17.812000,18.222000,19.039000,20.580000
3133,3133,bfa-girls-percentiles-expanded-tables.xlsx,11.889000,12.615000,13.071000,13.323000,13.726000,14.009000,14.444000,15.313000,16.267000,16.818000,17.207000,17.812000,18.222000,19.039000,20.581000
3134,3134,bfa-girls-percentiles-expanded-tables.xlsx,11.888000,12.614000,13.070000,13.322000,13.725000,14.008000,14.443000,15.313000,16.267000,16.818000,17.208000,17.812000,18.223000,19.040000,20.582000
3135,3135,bfa-girls-percentiles-expanded-tables.xlsx,11.887000,12.613000,13.069000,13.321000,13.725000,14.008000,14.443000,15.312000,16.266000,16.817000,17.208000,17.812000,18.223000,19.041000,20.583000
3136,3136,bfa-girls-percentiles-expanded-tables.xlsx,11.887000,12.612000,13.069000,13.321000,13.724000,14.007000,14.442000,15.312000,16.266000,16.817000,17.208000,17.812000,18.223000,19.041000,20.584000
3137,3137,bfa-girls-percentiles-expanded-tables.xlsx,11.886000,12.612000,13.068000,13.320000,13.724000,14.007000,14.442000,15.311000,16.266000,16.817000,17.207000,17.812000,18.223000,19.041000,20.584000
3138,3138,bfa-girls-percentiles-expanded-tables.xlsx,11.885000,12.611000,13.067000,13.319000,13.723000,14.006000,14.441000,15.311000,16.266000,16.817000,17.207000,17.813000,18.224000,19.042000,20.585000
3139,3139,bfa-girls-percentiles-expanded-tables.xlsx,11.884000,12.610000,13.067000,13.319000,13.722000,14.005000,14.441000,15.311000,16.266000,16.817000,17.208000,17.813000,18.224000,19.042000,20.586000
3140,3140,bfa-girls-percentiles-expanded-tables.xlsx,11.883000,12.609000,13.066000,13.318000,13.722000,14.005000,14.440000,15.310000,16.265000,16.817000,17.208000,17.813000,18.224000,19.043000,20.587000
3141,3141,bfa-girls-percentiles-expanded-tables.xlsx,11.882000,12.609000,13.065000,13.317000,13.721000,14.004000,14.440000,15.310000,16.265000,16.817000,17.208000,17.813000,18.225000,19.043000,20.588000
3142,3142,bfa-girls-percentiles-expanded-tables.xlsx,11.881000,12.608000,13.064000,13.317000,13.720000,14.004000,14.439000,15.310000,16.265000,16.817000,17.208000,17.813000,18.225000,19.044000,20.589000
3143,3143,bfa-girls-percentiles-expanded-tables.xlsx,11.880000,12.607000,13.063000,13.316000,13.720000,14.003000,14.439000,15.309000,16.265000,16.817000,17.208000,17.814000,18.225000,19.044000,20.590000
3144,3144,bfa-girls-percentiles-expanded-tables.xlsx,11.879000,12.606000,13.063000,13.315000,13.719000,14.002000,14.438000,15.309000,16.265000,16.817000,17.208000,17.814000,18.226000,19.045000,20.591000
3145,3145,bfa-girls-percentiles-expanded-tables.xlsx,11.879000,12.605000,13.062000,13.314000,13.718000,14.002000,14.438000,15.308000,16.265000,16.817000,17.208000,17.814000,18.226000,19.046000,20.592000
3146,3146,bfa-girls-percentiles-expanded-tables.xlsx,11.878000,12.604000,13.061000,13.314000,13.718000,14.001000,14.437000,15.308000,16.264000,16.817000,17.208000,17.814000,18.226000,19.046000,20.593000
3147,3147,bfa-girls-percentiles-expanded-tables.xlsx,11.877000,12.604000,13.061000,13.313000,13.717000,14.001000,14.437000,15.308000,16.264000,16.817000,17.208000,17.814000,18.226000,19.046000,20.593000
3148,3148,bfa-girls-percentiles-expanded-tables.xlsx,11.876000,12.603000,13.060000,13.312000,13.716000,14.000000,14.436000,15.307000,16.264000,16.817000,17.208000,17.814000,18.227000,19.047000,20.594000
3149,3149,bfa-girls-percentiles-expanded-tables.xlsx,11.875000,12.602000,13.059000,13.312000,13.716000,14.000000,14.436000,15.307000,16.264000,16.817000,17.208000,17.815000,18.227000,19.047000,20.596000
3150,3150,bfa-girls-percentiles-expanded-tables.xlsx,11.874000,12.601000,13.058000,13.311000,13.715000,13.999000,14.435000,15.307000,16.264000,16.817000,17.208000,17.815000,18.227000,19.048000,20.596000
3151,3151,bfa-girls-percentiles-expanded-tables.xlsx,11.873000,12.601000,13.058000,13.310000,13.715000,13.998000,14.434000,15.306000,16.264000,16.817000,17.208000,17.815000,18.227000,19.048000,20.597000
3152,3152,bfa-girls-percentiles-expanded-tables.xlsx,11.872000,12.600000,13.057000,13.310000,13.714000,13.998000,14.434000,15.306000,16.263000,16.817000,17.208000,17.815000,18.228000,19.049000,20.599000
3153,3153,bfa-girls-percentiles-expanded-tables.xlsx,11.872000,12.599000,13.056000,13.309000,13.713000,13.997000,14.433000,15.306000,16.263000,16.816000,17.208000,17.815000,18.228000,19.049000,20.600000
3154,3154,bfa-girls-percentiles-expanded-tables.xlsx,11.871000,12.598000,13.055000,13.308000,13.713000,13.997000,14.433000,15.305000,16.263000,16.817000,17.208000,17.816000,18.229000,19.050000,20.601000
3155,3155,bfa-girls-percentiles-expanded-tables.xlsx,11.870000,12.597000,13.055000,13.307000,13.712000,13.996000,14.432000,15.305000,16.263000,16.816000,17.208000,17.816000,18.229000,19.051000,20.602000
3156,3156,bfa-girls-percentiles-expanded-tables.xlsx,11.869000,12.597000,13.054000,13.307000,13.711000,13.995000,14.432000,15.304000,16.263000,16.816000,17.208000,17.816000,18.229000,19.051000,20.603000
3157,3157,bfa-girls-percentiles-expanded-tables.xlsx,11.868000,12.596000,13.053000,13.306000,13.711000,13.995000,14.431000,15.304000,16.263000,16.816000,17.208000,17.816000,18.230000,19.052000,20.604000
3158,3158,bfa-girls-percentiles-expanded-tables.xlsx,11.867000,12.595000,13.052000,13.305000,13.710000,13.994000,14.431000,15.304000,16.262000,16.816000,17.208000,17.817000,18.230000,19.052000,20.605000
3159,3159,bfa-girls-percentiles-expanded-tables.xlsx,11.866000,12.594000,13.052000,13.305000,13.709000,13.993000,14.430000,15.303000,16.262000,16.816000,17.209000,17.817000,18.230000,19.053000,20.606000
3160,3160,bfa-girls-percentiles-expanded-tables.xlsx,11.865000,12.593000,13.051000,13.304000,13.709000,13.993000,14.430000,15.303000,16.262000,16.816000,17.209000,17.817000,18.230000,19.053000,20.607000
3161,3161,bfa-girls-percentiles-expanded-tables.xlsx,11.865000,12.593000,13.050000,13.303000,13.708000,13.992000,14.429000,15.303000,16.262000,16.816000,17.209000,17.817000,18.230000,19.054000,20.607000
3162,3162,bfa-girls-percentiles-expanded-tables.xlsx,11.864000,12.592000,13.050000,13.303000,13.708000,13.992000,14.429000,15.302000,16.262000,16.816000,17.209000,17.817000,18.231000,19.054000,20.608000
3163,3163,bfa-girls-percentiles-expanded-tables.xlsx,11.863000,12.591000,13.049000,13.302000,13.707000,13.991000,14.428000,15.302000,16.262000,16.816000,17.209000,17.817000,18.231000,19.055000,20.609000
3164,3164,bfa-girls-percentiles-expanded-tables.xlsx,11.862000,12.590000,13.048000,13.301000,13.706000,13.991000,14.428000,15.302000,16.261000,16.816000,17.209000,17.818000,18.231000,19.055000,20.610000
3165,3165,bfa-girls-percentiles-expanded-tables.xlsx,11.861000,12.590000,13.047000,13.301000,13.706000,13.990000,14.427000,15.301000,16.261000,16.816000,17.209000,17.818000,18.232000,19.056000,20.611000
3166,3166,bfa-girls-percentiles-expanded-tables.xlsx,11.860000,12.589000,13.047000,13.300000,13.705000,13.989000,14.427000,15.301000,16.261000,16.816000,17.209000,17.818000,18.232000,19.056000,20.612000
3167,3167,bfa-girls-percentiles-expanded-tables.xlsx,11.859000,12.588000,13.046000,13.299000,13.704000,13.989000,14.426000,15.301000,16.261000,16.816000,17.209000,17.818000,18.233000,19.057000,20.613000
3168,3168,bfa-girls-percentiles-expanded-tables.xlsx,11.858000,12.587000,13.045000,13.298000,13.704000,13.988000,14.426000,15.300000,16.261000,16.816000,17.209000,17.819000,18.233000,19.057000,20.614000
3169,3169,bfa-girls-percentiles-expanded-tables.xlsx,11.857000,12.586000,13.044000,13.298000,13.703000,13.988000,14.425000,15.300000,16.261000,16.816000,17.209000,17.819000,18.233000,19.058000,20.615000
3170,3170,bfa-girls-percentiles-expanded-tables.xlsx,11.856000,12.585000,13.044000,13.297000,13.702000,13.987000,14.425000,15.300000,16.261000,16.816000,17.209000,17.819000,18.234000,19.059000,20.616000
3171,3171,bfa-girls-percentiles-expanded-tables.xlsx,11.856000,12.585000,13.043000,13.296000,13.702000,13.986000,14.424000,15.299000,16.260000,16.816000,17.209000,17.819000,18.234000,19.059000,20.617000
3172,3172,bfa-girls-percentiles-expanded-tables.xlsx,11.855000,12.584000,13.042000,13.296000,13.701000,13.986000,14.424000,15.299000,16.260000,16.816000,17.209000,17.820000,18.234000,19.060000,20.619000
3173,3173,bfa-girls-percentiles-expanded-tables.xlsx,11.854000,12.583000,13.041000,13.295000,13.701000,13.985000,14.423000,15.299000,16.260000,16.816000,17.209000,17.820000,18.235000,19.060000,20.620000
3174,3174,bfa-girls-percentiles-expanded-tables.xlsx,11.853000,12.582000,13.041000,13.294000,13.700000,13.985000,14.423000,15.298000,16.260000,16.816000,17.210000,17.820000,18.235000,19.061000,20.621000
3175,3175,bfa-girls-percentiles-expanded-tables.xlsx,11.852000,12.581000,13.040000,13.293000,13.699000,13.984000,14.422000,15.298000,16.260000,16.816000,17.210000,17.820000,18.235000,19.061000,20.622000
3176,3176,bfa-girls-percentiles-expanded-tables.xlsx,11.851000,12.581000,13.039000,13.293000,13.699000,13.984000,14.422000,15.298000,16.260000,16.816000,17.210000,17.821000,18.236000,19.062000,20.623000
3177,3177,bfa-girls-percentiles-expanded-tables.xlsx,11.850000,12.580000,13.039000,13.292000,13.698000,13.983000,14.421000,15.297000,16.260000,16.816000,17.210000,17.821000,18.236000,19.063000,20.624000
3178,3178,bfa-girls-percentiles-expanded-tables.xlsx,11.849000,12.579000,13.038000,13.291000,13.697000,13.982000,14.421000,15.297000,16.260000,16.816000,17.210000,17.821000,18.236000,19.063000,20.625000
3179,3179,bfa-girls-percentiles-expanded-tables.xlsx,11.848000,12.578000,13.037000,13.291000,13.697000,13.982000,14.420000,15.297000,16.259000,16.816000,17.210000,17.821000,18.237000,19.064000,20.626000
3180,3180,bfa-girls-percentiles-expanded-tables.xlsx,11.848000,12.577000,13.036000,13.290000,13.696000,13.981000,14.420000,15.296000,16.259000,16.816000,17.210000,17.822000,18.237000,19.065000,20.627000
3181,3181,bfa-girls-percentiles-expanded-tables.xlsx,11.847000,12.577000,13.036000,13.289000,13.695000,13.981000,14.419000,15.296000,16.259000,16.816000,17.210000,17.822000,18.237000,19.065000,20.628000
3182,3182,bfa-girls-percentiles-expanded-tables.xlsx,11.846000,12.576000,13.035000,13.289000,13.695000,13.980000,14.419000,15.296000,16.259000,16.816000,17.210000,17.822000,18.237000,19.065000,20.628000
3183,3183,bfa-girls-percentiles-expanded-tables.xlsx,11.845000,12.575000,13.034000,13.288000,13.694000,13.980000,14.418000,15.295000,16.259000,16.816000,17.210000,17.822000,18.238000,19.066000,20.629000
3184,3184,bfa-girls-percentiles-expanded-tables.xlsx,11.844000,12.574000,13.034000,13.287000,13.694000,13.979000,14.418000,15.295000,16.259000,16.816000,17.210000,17.822000,18.238000,19.066000,20.630000
